tick,servidor,tipo,mensagem,timestamp
684,Server-A,ATENDIMENTO,Req 4499 FINALIZADA por Server-A-VEN0020 (0 transferências),1765574681.0610595
684,Server-A,ATENDIMENTO,Req 4501 FINALIZADA por Server-A-VEN0023 (0 transferências),1765574681.0610595
447,Server-C,FALHA_SERVIDOR,FALHA ALEATÓRIA no tick 447,1765574681.0634778
447,Server-C,FAILOVER,Iniciando failover de 0 requisições,1765574681.0634778
685,Server-A,RECEBIMENTO,Req 4504 (suporte) recebida na fila,1765574681.0728905
685,Server-A,RECEBIMENTO,Req 4505 (suporte) recebida na fila,1765574681.0728905
685,Server-A,RECEBIMENTO,Req 4506 (vendas) recebida na fila,1765574681.0734663
685,Server-A,RECEBIMENTO,Req 4507 (suporte) recebida na fila,1765574681.0734663
685,Server-A,RECEBIMENTO,Req 4508 (suporte) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4509 (vendas) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4510 (vendas) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4511 (suporte) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4512 (vendas) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4513 (suporte) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4514 (vendas) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4515 (suporte) recebida na fila,1765574681.0740056
685,Server-A,RECEBIMENTO,Req 4516 (suporte) recebida na fila,1765574681.0750208
685,Server-A,RECEBIMENTO,Req 4517 (vendas) recebida na fila,1765574681.0750208
685,Server-A,RECEBIMENTO,Req 4518 (suporte) recebida na fila,1765574681.0750208
685,Server-A,RECEBIMENTO,Req 4519 (suporte) recebida na fila,1765574681.0750208
685,Server-A,RECEBIMENTO,Req 4520 (suporte) recebida na fila,1765574681.0750208
685,Server-A,RECEBIMENTO,Req 4521 (vendas) recebida na fila,1765574681.0750208
685,Server-A,RECEBIMENTO,Req 4522 (vendas) recebida na fila,1765574681.0750208
685,Server-A,RECEBIMENTO,Req 4523 (vendas) recebida na fila,1765574681.0760367
685,Server-A,RECEBIMENTO,Req 4524 (vendas) recebida na fila,1765574681.0760367
685,Server-A,RECEBIMENTO,Req 4525 (suporte) recebida na fila,1765574681.0760367
685,Server-A,RECEBIMENTO,Req 4526 (suporte) recebida na fila,1765574681.0760367
685,Server-A,RECEBIMENTO,Req 4527 (vendas) recebida na fila,1765574681.0760367
685,Server-A,RECEBIMENTO,Req 4528 (vendas) recebida na fila,1765574681.0760367
685,Server-A,RECEBIMENTO,Req 4529 (vendas) recebida na fila,1765574681.0760367
685,Server-A,RECEBIMENTO,Req 4530 (vendas) recebida na fila,1765574681.0765517
685,Server-A,RECEBIMENTO,Req 4531 (vendas) recebida na fila,1765574681.0765517
685,Server-A,RECEBIMENTO,Req 4532 (suporte) recebida na fila,1765574681.0765517
685,Server-A,RECEBIMENTO,Req 4533 (vendas) recebida na fila,1765574681.0765517
685,Server-A,RECEBIMENTO,Req 4534 (vendas) recebida na fila,1765574681.0765517
685,Server-A,RECEBIMENTO,Req 4535 (suporte) recebida na fila,1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4504 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4505 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4507 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4508 FINALIZADA por Server-A-SUP0012 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4511 FINALIZADA por Server-A-SUP0015 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4513 FINALIZADA por Server-A-SUP0016 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4515 FINALIZADA por Server-A-SUP0019 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4516 FINALIZADA por Server-A-SUP0021 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4518 FINALIZADA por Server-A-SUP0022 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4519 FINALIZADA por Server-A-SUP0023 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4520 FINALIZADA por Server-A-SUP0025 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4525 FINALIZADA por Server-A-SUP0028 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4526 FINALIZADA por Server-A-SUP0029 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4532 FINALIZADA por Server-A-SUP0030 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4535 FINALIZADA por Server-A-SUP0032 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4506 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4509 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4510 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4512 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4514 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4517 FINALIZADA por Server-A-VEN0010 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4521 FINALIZADA por Server-A-VEN0015 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4522 FINALIZADA por Server-A-VEN0016 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4523 FINALIZADA por Server-A-VEN0018 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4524 FINALIZADA por Server-A-VEN0020 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4527 FINALIZADA por Server-A-VEN0023 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4528 FINALIZADA por Server-A-VEN0025 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4529 FINALIZADA por Server-A-VEN0026 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4530 FINALIZADA por Server-A-VEN0027 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4531 FINALIZADA por Server-A-VEN0030 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4533 FINALIZADA por Server-A-VEN0032 (0 transferências),1765574681.0765517
685,Server-A,ATENDIMENTO,Req 4534 FINALIZADA por Server-A-VEN0036 (0 transferências),1765574681.0765517
686,Server-A,RECEBIMENTO,Req 4536 (suporte) recebida na fila,1765574681.0886805
686,Server-A,RECEBIMENTO,Req 4537 (suporte) recebida na fila,1765574681.0886805
686,Server-A,RECEBIMENTO,Req 4538 (suporte) recebida na fila,1765574681.0886805
686,Server-A,RECEBIMENTO,Req 4539 (suporte) recebida na fila,1765574681.0886805
686,Server-A,RECEBIMENTO,Req 4540 (suporte) recebida na fila,1765574681.0886805
686,Server-A,RECEBIMENTO,Req 4541 (vendas) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4542 (suporte) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4543 (vendas) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4544 (vendas) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4545 (suporte) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4546 (vendas) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4547 (vendas) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4548 (suporte) recebida na fila,1765574681.089237
686,Server-A,RECEBIMENTO,Req 4549 (suporte) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4550 (suporte) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4551 (suporte) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4552 (vendas) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4553 (suporte) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4554 (suporte) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4555 (vendas) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4556 (vendas) recebida na fila,1765574681.0907547
686,Server-A,RECEBIMENTO,Req 4557 (suporte) recebida na fila,1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4536 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4537 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4538 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4539 FINALIZADA por Server-A-SUP0012 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4540 FINALIZADA por Server-A-SUP0015 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4542 FINALIZADA por Server-A-SUP0016 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4545 FINALIZADA por Server-A-SUP0019 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4548 FINALIZADA por Server-A-SUP0021 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4549 FINALIZADA por Server-A-SUP0022 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4550 FINALIZADA por Server-A-SUP0023 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4551 FINALIZADA por Server-A-SUP0025 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4553 FINALIZADA por Server-A-SUP0028 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4554 FINALIZADA por Server-A-SUP0029 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4557 FINALIZADA por Server-A-SUP0030 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4541 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4543 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4544 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4546 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4547 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4552 FINALIZADA por Server-A-VEN0010 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4555 FINALIZADA por Server-A-VEN0015 (0 transferências),1765574681.0907547
686,Server-A,ATENDIMENTO,Req 4556 FINALIZADA por Server-A-VEN0016 (0 transferências),1765574681.0907547
687,Server-A,RECEBIMENTO,Req 4558 (suporte) recebida na fila,1765574681.1034358
687,Server-A,RECEBIMENTO,Req 4559 (vendas) recebida na fila,1765574681.1034358
687,Server-A,RECEBIMENTO,Req 4560 (vendas) recebida na fila,1765574681.1039536
687,Server-A,RECEBIMENTO,Req 4561 (vendas) recebida na fila,1765574681.104555
687,Server-A,RECEBIMENTO,Req 4562 (suporte) recebida na fila,1765574681.104555
687,Server-A,RECEBIMENTO,Req 4563 (suporte) recebida na fila,1765574681.104555
466,Server-C,RECUPERACAO,Servidor RECUPERADO no tick 466,1765574681.1039536
687,Server-A,FALHA_ATENDENTE,Atendente Server-A-RESERVA-SUP0128 (vendas) FALHOU,1765574681.1050787
687,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0251 ENTROU substituindo Server-A-RESERVA-SUP0128,1765574681.1050787
687,Server-A,ATENDIMENTO,Req 4558 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574681.1050787
687,Server-A,ATENDIMENTO,Req 4562 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574681.1050787
687,Server-A,ATENDIMENTO,Req 4563 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574681.1056025
687,Server-A,ATENDIMENTO,Req 4559 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574681.1056025
687,Server-A,ATENDIMENTO,Req 4560 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574681.1056025
687,Server-A,ATENDIMENTO,Req 4561 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574681.1056025
688,Server-A,RECEBIMENTO,Req 4564 (suporte) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4565 (suporte) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4566 (vendas) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4567 (suporte) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4568 (suporte) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4569 (vendas) recebida na fila,1765574681.1165614
619,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0334 (suporte) FALHOU,1765574681.1165614
619,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0346 ENTROU substituindo Server-B-SUP0334,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4570 (vendas) recebida na fila,1765574681.1165614
619,Server-B,FALHA_ATENDENTE,Atendente Server-B-RESERVA-SUP0100 (suporte) FALHOU,1765574681.1165614
619,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0347 ENTROU substituindo Server-B-RESERVA-SUP0100,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4571 (suporte) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4572 (suporte) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4573 (vendas) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4574 (vendas) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4575 (suporte) recebida na fila,1765574681.1165614
688,Server-A,RECEBIMENTO,Req 4576 (vendas) recebida na fila,1765574681.1182096
688,Server-A,RECEBIMENTO,Req 4577 (vendas) recebida na fila,1765574681.1182096
688,Server-A,RECEBIMENTO,Req 4578 (vendas) recebida na fila,1765574681.1182096
688,Server-A,RECEBIMENTO,Req 4579 (vendas) recebida na fila,1765574681.1182096
688,Server-A,RECEBIMENTO,Req 4580 (vendas) recebida na fila,1765574681.1182096
688,Server-A,RECEBIMENTO,Req 4581 (suporte) recebida na fila,1765574681.1182096
688,Server-A,RECEBIMENTO,Req 4582 (suporte) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4583 (suporte) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4584 (vendas) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4585 (suporte) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4586 (suporte) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4587 (vendas) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4588 (vendas) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4589 (vendas) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4590 (suporte) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4591 (vendas) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4592 (vendas) recebida na fila,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4593 (vendas) recebida na fila,1765574681.1197417
688,Server-A,RECEBIMENTO,Req 4594 (suporte) recebida na fila,1765574681.1197417
688,Server-A,RECEBIMENTO,Req 4595 (vendas) recebida na fila,1765574681.1203206
468,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0788 (suporte) FALHOU,1765574681.1187255
468,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0357 ENTROU substituindo Server-C-SUP0788,1765574681.1187255
688,Server-A,RECEBIMENTO,Req 4596 (vendas) recebida na fila,1765574681.1203206
688,Server-A,ATENDIMENTO,Req 4564 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574681.1203206
688,Server-A,ATENDIMENTO,Req 4565 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574681.1203206
688,Server-A,ATENDIMENTO,Req 4567 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574681.1203206
688,Server-A,ATENDIMENTO,Req 4568 FINALIZADA por Server-A-SUP0012 (0 transferências),1765574681.1203206
688,Server-A,ATENDIMENTO,Req 4571 FINALIZADA por Server-A-SUP0015 (0 transferências),1765574681.1203206
688,Server-A,ATENDIMENTO,Req 4572 FINALIZADA por Server-A-SUP0016 (0 transferências),1765574681.1203206
688,Server-A,ATENDIMENTO,Req 4575 FINALIZADA por Server-A-SUP0019 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4581 FINALIZADA por Server-A-SUP0021 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4582 FINALIZADA por Server-A-SUP0022 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4583 FINALIZADA por Server-A-SUP0023 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4585 FINALIZADA por Server-A-SUP0025 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4586 FINALIZADA por Server-A-SUP0028 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4590 FINALIZADA por Server-A-SUP0029 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4594 FINALIZADA por Server-A-SUP0030 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4566 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4569 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4570 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4573 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4574 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4576 FINALIZADA por Server-A-VEN0010 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4577 FINALIZADA por Server-A-VEN0015 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4578 FINALIZADA por Server-A-VEN0016 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4579 FINALIZADA por Server-A-VEN0018 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4580 FINALIZADA por Server-A-VEN0020 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4584 FINALIZADA por Server-A-VEN0023 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4587 FINALIZADA por Server-A-VEN0025 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4588 FINALIZADA por Server-A-VEN0026 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4589 FINALIZADA por Server-A-VEN0027 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4591 FINALIZADA por Server-A-VEN0030 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4592 FINALIZADA por Server-A-VEN0032 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4593 FINALIZADA por Server-A-VEN0036 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4595 FINALIZADA por Server-A-VEN0038 (0 transferências),1765574681.1213388
688,Server-A,ATENDIMENTO,Req 4596 FINALIZADA por Server-A-VEN0039 (0 transferências),1765574681.1213388
620,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0358 (suporte) FALHOU,1765574681.128251
620,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0348 ENTROU substituindo Server-B-SUP0358,1765574681.128251
620,Server-B,FALHA_ATENDENTE,Atendente Server-B-RESERVA-VEN0253 (vendas) FALHOU,1765574681.128251
620,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0349 ENTROU substituindo Server-B-RESERVA-VEN0253,1765574681.128251
689,Server-A,RECEBIMENTO,Req 4597 (suporte) recebida na fila,1765574681.133359
689,Server-A,RECEBIMENTO,Req 4598 (suporte) recebida na fila,1765574681.133359
689,Server-A,RECEBIMENTO,Req 4599 (vendas) recebida na fila,1765574681.133359
689,Server-A,RECEBIMENTO,Req 4600 (suporte) recebida na fila,1765574681.133359
689,Server-A,RECEBIMENTO,Req 4601 (suporte) recebida na fila,1765574681.133359
689,Server-A,RECEBIMENTO,Req 4602 (suporte) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4603 (vendas) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4604 (vendas) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4605 (suporte) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4606 (vendas) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4607 (suporte) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4608 (suporte) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4609 (vendas) recebida na fila,1765574681.133873
689,Server-A,RECEBIMENTO,Req 4610 (vendas) recebida na fila,1765574681.133873
